Symbol,RMSE,MAE,MAPE,R2,Count
NVDA,0.06307439294767653,0.04386764186359453,5.2092956368517465,0.9994270379800709,10.0
GOOGL,3.86466720180575,2.187016669480582,3.6020174273798395,0.9937244200888886,10.0
AMZN,1.4222310934636484,0.944925563193085,7.4955978985630445,0.988603993057806,10.0
AAPL,1.219045190349335,0.8285408966702933,3.630137866669658,0.9992374519758759,10.0
MSFT,4.562729246742633,2.4264314060585757,3.651104518745417,0.9976135358743716,10.0
META,26.548165549633566,13.78973654049631,5.951225191710606,0.9453581093171816,10.0
TSLA,13.465223812658332,7.255068592776681,5.008000670497783,0.991511322910101,10.0
Total,11.497728272352013,3.925083901505589,4.935339887202584,0.9866297267939196,70.0
